""      ,"ZPID"       ,"address"                                                           ,"price"    ,"bed" ,"bath" ,"Sq.Feet" ,"city"                 ,"zip-code"
"154"   ,"35863321"   ,"2597 Benjamin E Mays Dr SW, Atlanta, GA 30311"                     ,"349000"   ,"4"   ,"4"    ,"3868"    ,"Atlanta"              ,"30311"
"155"   ,"35851151"   ,"980 Saint Charles Ave NE APT 4, Atlanta, GA 30306"                 ,"379900"   ,"2"   ,"2"    ,"1128"    ,"Atlanta"              ,"30306"
"156"   ,"69343153"   ,"594 Griffin St NW, Atlanta, GA 30318"                              ,"4e+05"    ,"3"   ,"3"    ,"1600"    ,"Atlanta"              ,"30318"
"157"   ,"2146599268" ,"158 Walker St SW APT 6, Atlanta, GA 30313"                         ,"310000"   ,"2"   ,"2"    ,"1400"    ,"Atlanta"              ,"30313"
"158"   ,"35858287"   ,"2340 Highview Rd SW, Atlanta, GA 30311"                            ,"669900"   ,"6"   ,"5"    ,"4100"    ,"Atlanta"              ,"30311"
"159"   ,"35888129"   ,"752 Windsor St SW, Atlanta, GA 30315"                              ,"374900"   ,"3"   ,"2"    ,"1824"    ,"Atlanta"              ,"30315"
"160"   ,"14468263"   ,"132 Flora Ave, Atlanta, GA 30307"                                  ,"425000"   ,"4"   ,"2"    ,"2692"    ,"Atlanta"              ,"30307"
"161"   ,"2069619841" ,"498 Parker Ave SE, Decatur, GA 30032"                              ,"324900"   ,"2"   ,"1"    ,"1132"    ,"Decatur"              ,"30032"
"162"   ,"35834594"   ,"971 Washington Pl SW, Atlanta, GA 30314"                           ,"199000"   ,"2"   ,"1"    ,"1000"    ,"Atlanta"              ,"30314"
"163"   ,"14556814"   ,"3088 Boxwood Dr, Atlanta, GA 30345"                                ,"529900"   ,"4"   ,"3"    ,"2516"    ,"Atlanta"              ,"30345"
"164"   ,"82612056"   ,"3552 Oakshire Way SE, Atlanta, GA 30354"                           ,"365000"   ,"5"   ,"3"    ,"2795"    ,"Atlanta"              ,"30354"
"165"   ,"35844636"   ,"124 Scott St NW, Atlanta, GA 30314"                                ,"390000"   ,"3"   ,"3"    ,"1428"    ,"Atlanta"              ,"30314"
"166"   ,"14445853"   ,"1213 Bouldercrest Dr, Atlanta, GA 30316"                           ,"249900"   ,"2"   ,"1"    ,"1274"    ,"Atlanta"              ,"30316"
"167"   ,"65462097"   ,"800 Peachtree St NE APT 8604, Atlanta, GA 30308"                   ,"325000"   ,"2"   ,"2"    ,"1072"    ,"Atlanta"              ,"30308"
"168"   ,"35863787"   ,"89 Hollis Ter NW, Atlanta, GA 30311"                               ,"215000"   ,"3"   ,"3"    ,"1528"    ,"Atlanta"              ,"30311"
"169"   ,"2069891404" ,"870 Mayson Turner Rd NW UNIT 1414, Atlanta, GA 30314"              ,"165000"   ,"2"   ,"1"    ,"910"     ,"Atlanta"              ,"30314"
"170"   ,"35848346"   ,"976 Cascade Ave SW, Atlanta, GA 30311"                             ,"290000"   ,"3"   ,"2"    ,"1533"    ,"Atlanta"              ,"30311"
"171"   ,"2080284614" ,"32 Peachtree St NW APT 1507, Atlanta, GA 30303"                    ,"275000"   ,"2"   ,"2"    ,"0"       ,"Atlanta"              ,"30303"
"172"   ,"14457264"   ,"1556 Overland Ter, Atlanta, GA 30317"                              ,"799900"   ,"4"   ,"3"    ,"3625"    ,"Atlanta"              ,"30317"
"173"   ,"65461635"   ,"229 Ponce De Leon Ave NE APT 6, Atlanta, GA 30308"                 ,"259000"   ,"2"   ,"1"    ,"838"     ,"Atlanta"              ,"30308"
"174"   ,"69346191"   ,"1047 Fortress Ave SW, Atlanta, GA 30315"                           ,"275000"   ,"2"   ,"3"    ,"1050"    ,"Atlanta"              ,"30315"
"175"   ,"35931275"   ,"391 9th St NE, Atlanta, GA 30309"                                  ,"1249000"  ,"3"   ,"3"    ,"3141"    ,"Atlanta"              ,"30309"
"176"   ,"35857177"   ,"172 Dahlia Ave NW, Atlanta, GA 30314"                              ,"190000"   ,"3"   ,"2"    ,"891"     ,"Atlanta"              ,"30314"
"177"   ,"82612964"   ,"3136 Abbey Dr SW, Atlanta, GA 30331"                               ,"475000"   ,"5"   ,"3"    ,"4101"    ,"Atlanta"              ,"30331"
"178"   ,"69375671"   ,"1445 Monroe Dr NE APT F30, Atlanta, GA 30324"                      ,"290000"   ,"2"   ,"2"    ,"1060"    ,"Atlanta"              ,"30324"
"179"   ,"14557239"   ,"2327 Sherbrooke Dr, Atlanta, GA 30345"                             ,"510000"   ,"4"   ,"3"    ,"3520"    ,"Atlanta"              ,"30345"
"180"   ,"35885815"   ,"4367 Greenleaf Cir SW, Atlanta, GA 30331"                          ,"325000"   ,"4"   ,"2"    ,"1250"    ,"Atlanta"              ,"30331"
"181"   ,"35888478"   ,"20 Marietta St NW APT 3G, Atlanta, GA 30303"                       ,"210000"   ,"2"   ,"1"    ,"1130"    ,"Atlanta"              ,"30303"
"182"   ,"65451076"   ,"2725 Shoreland Dr SW, Atlanta, GA 30331"                           ,"249999"   ,"3"   ,"2"    ,"0"       ,"Atlanta"              ,"30331"
"183"   ,"69366476"   ,"6301 Selborn Dr SW, Atlanta, GA 30331"                             ,"410000"   ,"5"   ,"3"    ,"0"       ,"Atlanta"              ,"30331"
"184"   ,"35923873"   ,"2152 Main St NW, Atlanta, GA 30318"                                ,"397500"   ,"4"   ,"3"    ,"2472"    ,"Atlanta"              ,"30318"
"185"   ,"35878396"   ,"1674 Niskey Lake Rd SW, Atlanta, GA 30331"                         ,"398500"   ,"3"   ,"4"    ,"3480"    ,"Atlanta"              ,"30331"
"186"   ,"35883318"   ,"1577 Jonesboro Rd SE, Atlanta, GA 30315"                           ,"389000"   ,"3"   ,"3"    ,"2200"    ,"Atlanta"              ,"30315"
"187"   ,"65447122"   ,"4960 Highland Lake Dr, Atlanta, GA 30349"                          ,"560000"   ,"5"   ,"5"    ,"2958"    ,"Atlanta"              ,"30349"
"188"   ,"2061780471" ,"508 Broadview Pl NE, Atlanta, GA 30324"                            ,"575000"   ,"3"   ,"3"    ,"2532"    ,"Atlanta"              ,"30324"
"189"   ,"35873400"   ,"3565 Glenview Cir SW, Atlanta, GA 30331"                           ,"259900"   ,"2"   ,"2"    ,"1125"    ,"Atlanta"              ,"30331"
"190"   ,"35908425"   ,"2081 Dellwood Dr NW, Atlanta, GA 30309"                            ,"849000"   ,"3"   ,"4"    ,"2292"    ,"Atlanta"              ,"30309"
"191"   ,"14446813"   ,"910 Stallings Ave, Atlanta, GA 30316"                              ,"762000"   ,"5"   ,"4"    ,"2896"    ,"Atlanta"              ,"30316"
"192"   ,"14432141"   ,"3359 Almand Rd, Atlanta, GA 30316"                                 ,"250000"   ,"3"   ,"2"    ,"1525"    ,"Atlanta"              ,"30316"
"193"   ,"171479146"  ,"1710 Adams Dr SW, Atlanta, GA 30311"                               ,"1999999"  ,"5"   ,"8"    ,"9987"    ,"Atlanta"              ,"30311"
"194"   ,"35863321"   ,"2597 Benjamin E Mays Dr SW, Atlanta, GA 30311"                     ,"349000"   ,"4"   ,"4"    ,"3868"    ,"Atlanta"              ,"30311"
"195"   ,"35851151"   ,"980 Saint Charles Ave NE APT 4, Atlanta, GA 30306"                 ,"379900"   ,"2"   ,"2"    ,"1128"    ,"Atlanta"              ,"30306"
"196"   ,"69343153"   ,"594 Griffin St NW, Atlanta, GA 30318"                              ,"4e+05"    ,"3"   ,"3"    ,"1600"    ,"Atlanta"              ,"30318"
"197"   ,"2146599268" ,"158 Walker St SW APT 6, Atlanta, GA 30313"                         ,"310000"   ,"2"   ,"2"    ,"1400"    ,"Atlanta"              ,"30313"
"198"   ,"35858287"   ,"2340 Highview Rd SW, Atlanta, GA 30311"                            ,"669900"   ,"6"   ,"5"    ,"4100"    ,"Atlanta"              ,"30311"
"199"   ,"35888129"   ,"752 Windsor St SW, Atlanta, GA 30315"                              ,"374900"   ,"3"   ,"2"    ,"1824"    ,"Atlanta"              ,"30315"
"200"   ,"14468263"   ,"132 Flora Ave, Atlanta, GA 30307"                                  ,"425000"   ,"4"   ,"2"    ,"2692"    ,"Atlanta"              ,"30307"
"201"   ,"2069619841" ,"498 Parker Ave SE, Decatur, GA 30032"                              ,"324900"   ,"2"   ,"1"    ,"1132"    ,"Decatur"              ,"30032"
"202"   ,"35834594"   ,"971 Washington Pl SW, Atlanta, GA 30314"                           ,"199000"   ,"2"   ,"1"    ,"1000"    ,"Atlanta"              ,"30314"
"203"   ,"14556814"   ,"3088 Boxwood Dr, Atlanta, GA 30345"                                ,"529900"   ,"4"   ,"3"    ,"2516"    ,"Atlanta"              ,"30345"
"204"   ,"82612056"   ,"3552 Oakshire Way SE, Atlanta, GA 30354"                           ,"365000"   ,"5"   ,"3"    ,"2795"    ,"Atlanta"              ,"30354"
"205"   ,"35844636"   ,"124 Scott St NW, Atlanta, GA 30314"                                ,"390000"   ,"3"   ,"3"    ,"1428"    ,"Atlanta"              ,"30314"
"206"   ,"14445853"   ,"1213 Bouldercrest Dr, Atlanta, GA 30316"                           ,"249900"   ,"2"   ,"1"    ,"1274"    ,"Atlanta"              ,"30316"
"207"   ,"65462097"   ,"800 Peachtree St NE APT 8604, Atlanta, GA 30308"                   ,"325000"   ,"2"   ,"2"    ,"1072"    ,"Atlanta"              ,"30308"
"208"   ,"35863787"   ,"89 Hollis Ter NW, Atlanta, GA 30311"                               ,"215000"   ,"3"   ,"3"    ,"1528"    ,"Atlanta"              ,"30311"
"209"   ,"2069891404" ,"870 Mayson Turner Rd NW UNIT 1414, Atlanta, GA 30314"              ,"165000"   ,"2"   ,"1"    ,"910"     ,"Atlanta"              ,"30314"
"210"   ,"35848346"   ,"976 Cascade Ave SW, Atlanta, GA 30311"                             ,"290000"   ,"3"   ,"2"    ,"1533"    ,"Atlanta"              ,"30311"
"211"   ,"2080284614" ,"32 Peachtree St NW APT 1507, Atlanta, GA 30303"                    ,"275000"   ,"2"   ,"2"    ,"0"       ,"Atlanta"              ,"30303"
"212"   ,"14457264"   ,"1556 Overland Ter, Atlanta, GA 30317"                              ,"799900"   ,"4"   ,"3"    ,"3625"    ,"Atlanta"              ,"30317"
"213"   ,"65461635"   ,"229 Ponce De Leon Ave NE APT 6, Atlanta, GA 30308"                 ,"259000"   ,"2"   ,"1"    ,"838"     ,"Atlanta"              ,"30308"
"214"   ,"69346191"   ,"1047 Fortress Ave SW, Atlanta, GA 30315"                           ,"275000"   ,"2"   ,"3"    ,"1050"    ,"Atlanta"              ,"30315"
"215"   ,"35931275"   ,"391 9th St NE, Atlanta, GA 30309"                                  ,"1249000"  ,"3"   ,"3"    ,"3141"    ,"Atlanta"              ,"30309"
"216"   ,"35857177"   ,"172 Dahlia Ave NW, Atlanta, GA 30314"                              ,"190000"   ,"3"   ,"2"    ,"891"     ,"Atlanta"              ,"30314"
"217"   ,"82612964"   ,"3136 Abbey Dr SW, Atlanta, GA 30331"                               ,"475000"   ,"5"   ,"3"    ,"4101"    ,"Atlanta"              ,"30331"
"218"   ,"69375671"   ,"1445 Monroe Dr NE APT F30, Atlanta, GA 30324"                      ,"290000"   ,"2"   ,"2"    ,"1060"    ,"Atlanta"              ,"30324"
"219"   ,"14557239"   ,"2327 Sherbrooke Dr, Atlanta, GA 30345"                             ,"510000"   ,"4"   ,"3"    ,"3520"    ,"Atlanta"              ,"30345"
"220"   ,"35885815"   ,"4367 Greenleaf Cir SW, Atlanta, GA 30331"                          ,"325000"   ,"4"   ,"2"    ,"1250"    ,"Atlanta"              ,"30331"
"221"   ,"35888478"   ,"20 Marietta St NW APT 3G, Atlanta, GA 30303"                       ,"210000"   ,"2"   ,"1"    ,"1130"    ,"Atlanta"              ,"30303"
"222"   ,"65451076"   ,"2725 Shoreland Dr SW, Atlanta, GA 30331"                           ,"249999"   ,"3"   ,"2"    ,"0"       ,"Atlanta"              ,"30331"
"223"   ,"69366476"   ,"6301 Selborn Dr SW, Atlanta, GA 30331"                             ,"410000"   ,"5"   ,"3"    ,"0"       ,"Atlanta"              ,"30331"
"224"   ,"35923873"   ,"2152 Main St NW, Atlanta, GA 30318"                                ,"397500"   ,"4"   ,"3"    ,"2472"    ,"Atlanta"              ,"30318"
"225"   ,"35878396"   ,"1674 Niskey Lake Rd SW, Atlanta, GA 30331"                         ,"398500"   ,"3"   ,"4"    ,"3480"    ,"Atlanta"              ,"30331"
"226"   ,"35883318"   ,"1577 Jonesboro Rd SE, Atlanta, GA 30315"                           ,"389000"   ,"3"   ,"3"    ,"2200"    ,"Atlanta"              ,"30315"
"227"   ,"65447122"   ,"4960 Highland Lake Dr, Atlanta, GA 30349"                          ,"560000"   ,"5"   ,"5"    ,"2958"    ,"Atlanta"              ,"30349"
"228"   ,"2061780471" ,"508 Broadview Pl NE, Atlanta, GA 30324"                            ,"575000"   ,"3"   ,"3"    ,"2532"    ,"Atlanta"              ,"30324"
"229"   ,"35873400"   ,"3565 Glenview Cir SW, Atlanta, GA 30331"                           ,"259900"   ,"2"   ,"2"    ,"1125"    ,"Atlanta"              ,"30331"
"230"   ,"35908425"   ,"2081 Dellwood Dr NW, Atlanta, GA 30309"                            ,"849000"   ,"3"   ,"4"    ,"2292"    ,"Atlanta"              ,"30309"
"231"   ,"14446813"   ,"910 Stallings Ave, Atlanta, GA 30316"                              ,"762000"   ,"5"   ,"4"    ,"2896"    ,"Atlanta"              ,"30316"
"232"   ,"14432141"   ,"3359 Almand Rd, Atlanta, GA 30316"                                 ,"250000"   ,"3"   ,"2"    ,"1525"    ,"Atlanta"              ,"30316"
"233"   ,"171479146"  ,"1710 Adams Dr SW, Atlanta, GA 30311"                               ,"1999999"  ,"5"   ,"8"    ,"9987"    ,"Atlanta"              ,"30311"
"234"   ,"35863321"   ,"2597 Benjamin E Mays Dr SW, Atlanta, GA 30311"                     ,"349000"   ,"4"   ,"4"    ,"3868"    ,"Atlanta"              ,"30311"
"235"   ,"35851151"   ,"980 Saint Charles Ave NE APT 4, Atlanta, GA 30306"                 ,"379900"   ,"2"   ,"2"    ,"1128"    ,"Atlanta"              ,"30306"
"236"   ,"69343153"   ,"594 Griffin St NW, Atlanta, GA 30318"                              ,"4e+05"    ,"3"   ,"3"    ,"1600"    ,"Atlanta"              ,"30318"
"237"   ,"2146599268" ,"158 Walker St SW APT 6, Atlanta, GA 30313"                         ,"310000"   ,"2"   ,"2"    ,"1400"    ,"Atlanta"              ,"30313"
"238"   ,"35858287"   ,"2340 Highview Rd SW, Atlanta, GA 30311"                            ,"669900"   ,"6"   ,"5"    ,"4100"    ,"Atlanta"              ,"30311"
"239"   ,"35888129"   ,"752 Windsor St SW, Atlanta, GA 30315"                              ,"374900"   ,"3"   ,"2"    ,"1824"    ,"Atlanta"              ,"30315"
"240"   ,"14468263"   ,"132 Flora Ave, Atlanta, GA 30307"                                  ,"425000"   ,"4"   ,"2"    ,"2692"    ,"Atlanta"              ,"30307"
"241"   ,"2069619841" ,"498 Parker Ave SE, Decatur, GA 30032"                              ,"324900"   ,"2"   ,"1"    ,"1132"    ,"Decatur"              ,"30032"
"242"   ,"35834594"   ,"971 Washington Pl SW, Atlanta, GA 30314"                           ,"199000"   ,"2"   ,"1"    ,"1000"    ,"Atlanta"              ,"30314"
"243"   ,"14556814"   ,"3088 Boxwood Dr, Atlanta, GA 30345"                                ,"529900"   ,"4"   ,"3"    ,"2516"    ,"Atlanta"              ,"30345"
"244"   ,"82612056"   ,"3552 Oakshire Way SE, Atlanta, GA 30354"                           ,"365000"   ,"5"   ,"3"    ,"2795"    ,"Atlanta"              ,"30354"
"245"   ,"35844636"   ,"124 Scott St NW, Atlanta, GA 30314"                                ,"390000"   ,"3"   ,"3"    ,"1428"    ,"Atlanta"              ,"30314"
"246"   ,"14445853"   ,"1213 Bouldercrest Dr, Atlanta, GA 30316"                           ,"249900"   ,"2"   ,"1"    ,"1274"    ,"Atlanta"              ,"30316"
"247"   ,"65462097"   ,"800 Peachtree St NE APT 8604, Atlanta, GA 30308"                   ,"325000"   ,"2"   ,"2"    ,"1072"    ,"Atlanta"              ,"30308"
"248"   ,"35863787"   ,"89 Hollis Ter NW, Atlanta, GA 30311"                               ,"215000"   ,"3"   ,"3"    ,"1528"    ,"Atlanta"              ,"30311"
"249"   ,"2069891404" ,"870 Mayson Turner Rd NW UNIT 1414, Atlanta, GA 30314"              ,"165000"   ,"2"   ,"1"    ,"910"     ,"Atlanta"              ,"30314"
"250"   ,"35848346"   ,"976 Cascade Ave SW, Atlanta, GA 30311"                             ,"290000"   ,"3"   ,"2"    ,"1533"    ,"Atlanta"              ,"30311"
"251"   ,"2080284614" ,"32 Peachtree St NW APT 1507, Atlanta, GA 30303"                    ,"275000"   ,"2"   ,"2"    ,"0"       ,"Atlanta"              ,"30303"
"252"   ,"14457264"   ,"1556 Overland Ter, Atlanta, GA 30317"                              ,"799900"   ,"4"   ,"3"    ,"3625"    ,"Atlanta"              ,"30317"
"253"   ,"65461635"   ,"229 Ponce De Leon Ave NE APT 6, Atlanta, GA 30308"                 ,"259000"   ,"2"   ,"1"    ,"838"     ,"Atlanta"              ,"30308"
"254"   ,"69346191"   ,"1047 Fortress Ave SW, Atlanta, GA 30315"                           ,"275000"   ,"2"   ,"3"    ,"1050"    ,"Atlanta"              ,"30315"
"255"   ,"35931275"   ,"391 9th St NE, Atlanta, GA 30309"                                  ,"1249000"  ,"3"   ,"3"    ,"3141"    ,"Atlanta"              ,"30309"
"256"   ,"35857177"   ,"172 Dahlia Ave NW, Atlanta, GA 30314"                              ,"190000"   ,"3"   ,"2"    ,"891"     ,"Atlanta"              ,"30314"
"257"   ,"82612964"   ,"3136 Abbey Dr SW, Atlanta, GA 30331"                               ,"475000"   ,"5"   ,"3"    ,"4101"    ,"Atlanta"              ,"30331"
"258"   ,"69375671"   ,"1445 Monroe Dr NE APT F30, Atlanta, GA 30324"                      ,"290000"   ,"2"   ,"2"    ,"1060"    ,"Atlanta"              ,"30324"
"259"   ,"14557239"   ,"2327 Sherbrooke Dr, Atlanta, GA 30345"                             ,"510000"   ,"4"   ,"3"    ,"3520"    ,"Atlanta"              ,"30345"
"260"   ,"35885815"   ,"4367 Greenleaf Cir SW, Atlanta, GA 30331"                          ,"325000"   ,"4"   ,"2"    ,"1250"    ,"Atlanta"              ,"30331"
"261"   ,"35888478"   ,"20 Marietta St NW APT 3G, Atlanta, GA 30303"                       ,"210000"   ,"2"   ,"1"    ,"1130"    ,"Atlanta"              ,"30303"
"262"   ,"65451076"   ,"2725 Shoreland Dr SW, Atlanta, GA 30331"                           ,"249999"   ,"3"   ,"2"    ,"0"       ,"Atlanta"              ,"30331"
"263"   ,"69366476"   ,"6301 Selborn Dr SW, Atlanta, GA 30331"                             ,"410000"   ,"5"   ,"3"    ,"0"       ,"Atlanta"              ,"30331"
"264"   ,"35923873"   ,"2152 Main St NW, Atlanta, GA 30318"                                ,"397500"   ,"4"   ,"3"    ,"2472"    ,"Atlanta"              ,"30318"
"265"   ,"35878396"   ,"1674 Niskey Lake Rd SW, Atlanta, GA 30331"                         ,"398500"   ,"3"   ,"4"    ,"3480"    ,"Atlanta"              ,"30331"
"266"   ,"35883318"   ,"1577 Jonesboro Rd SE, Atlanta, GA 30315"                           ,"389000"   ,"3"   ,"3"    ,"2200"    ,"Atlanta"              ,"30315"
"267"   ,"65447122"   ,"4960 Highland Lake Dr, Atlanta, GA 30349"                          ,"560000"   ,"5"   ,"5"    ,"2958"    ,"Atlanta"              ,"30349"
"268"   ,"2061780471" ,"508 Broadview Pl NE, Atlanta, GA 30324"                            ,"575000"   ,"3"   ,"3"    ,"2532"    ,"Atlanta"              ,"30324"
"269"   ,"35873400"   ,"3565 Glenview Cir SW, Atlanta, GA 30331"                           ,"259900"   ,"2"   ,"2"    ,"1125"    ,"Atlanta"              ,"30331"
"270"   ,"35908425"   ,"2081 Dellwood Dr NW, Atlanta, GA 30309"                            ,"849000"   ,"3"   ,"4"    ,"2292"    ,"Atlanta"              ,"30309"
"271"   ,"14446813"   ,"910 Stallings Ave, Atlanta, GA 30316"                              ,"762000"   ,"5"   ,"4"    ,"2896"    ,"Atlanta"              ,"30316"
"272"   ,"14432141"   ,"3359 Almand Rd, Atlanta, GA 30316"                                 ,"250000"   ,"3"   ,"2"    ,"1525"    ,"Atlanta"              ,"30316"
"273"   ,"171479146"  ,"1710 Adams Dr SW, Atlanta, GA 30311"                               ,"1999999"  ,"5"   ,"8"    ,"9987"    ,"Atlanta"              ,"30311"
"274"   ,"35863321"   ,"2597 Benjamin E Mays Dr SW, Atlanta, GA 30311"                     ,"349000"   ,"4"   ,"4"    ,"3868"    ,"Atlanta"              ,"30311"
"275"   ,"35851151"   ,"980 Saint Charles Ave NE APT 4, Atlanta, GA 30306"                 ,"379900"   ,"2"   ,"2"    ,"1128"    ,"Atlanta"              ,"30306"
"276"   ,"69343153"   ,"594 Griffin St NW, Atlanta, GA 30318"                              ,"4e+05"    ,"3"   ,"3"    ,"1600"    ,"Atlanta"              ,"30318"
"277"   ,"2146599268" ,"158 Walker St SW APT 6, Atlanta, GA 30313"                         ,"310000"   ,"2"   ,"2"    ,"1400"    ,"Atlanta"              ,"30313"
