"Address","lon","lat","address"
"1230 Spofford Avenue UNIT 5H, BRONX, NY 10474",-73.8895349,40.8137483,"1230 spofford ave #5h, the bronx, ny 10474, usa"
"3510 E Richmond Rd #U22, Richmond, VA 23223",-77.3951153,37.5316022,"3510 e richmond rd u22, richmond, va 23223, usa"
"3742 Minnesota Ave, Saint Louis, MO 63118",-90.2357348,38.5877305,"3742 minnesota ave, st. louis, mo 63118, usa"
"210 N 17th St UNIT 901, Saint Louis, MO 63103",-90.2042825,38.6307247,"210 n 17th st #901, st. louis, mo 63103, usa"
"8443 Concord Pl, Saint Louis, MO 63147",-90.2307964,38.7163083,"8443 concord pl, st. louis, mo 63147, usa"
"210 N 17th St UNIT 201, Saint Louis, MO 63103",-90.2042825,38.6307247,"210 n 17th st #201, st. louis, mo 63103, usa"
"3719 Hazelwood St APT 20, Las Vegas, NV 89119",-115.148446,36.1219645,"3719 hazelwood st apt 20, las vegas, nv 89119, usa"
"7522 Vermont Ave, Saint Louis, MO 63111",-90.2624168,38.5505877,"7522 vermont ave, st. louis, mo 63111, usa"
"552 Proulx St, Green Bay, WI 54302",-87.9749577,44.5110523,"552 proulx st, green bay, wi 54302, usa"
"2186 Cruger Avenue UNIT 3B, BRONX, NY 10462",-73.8663943,40.8557919,"2186 cruger ave #3b, the bronx, ny 10462, usa"
"4502 Gaston Ave APT 120, Dallas, TX 75246",-96.7734026,32.7965935,"4502 gaston ave apt 120, dallas, tx 75246, usa"
"1974 La Fontaine Ave #5C, Bronx, NY 10457",-73.8936761,40.8470234,"1974 lafontaine ave #5c, the bronx, ny 10457, usa"
"4700 Westgrove St APT 1118, Raleigh, NC 27606",-78.7008871,35.7872945,"4700 westgrove st apt 1118, raleigh, nc 27606, usa"
"3401 Alberta St, Saint Louis, MO 63118",-90.2412873,38.5853457,"3401 alberta st, st. louis, mo 63118, usa"
"3828 Oregon Ave, Saint Louis, MO 63118",-90.2325738,38.5859634,"3828 oregon ave, st. louis, mo 63118, usa"
"7920 Michigan Ave, Saint Louis, MO 63111",-90.2636363,38.5465746,"7920 michigan ave, st. louis, mo 63111, usa"
"2704 Stoddard St, Saint Louis, MO 63106",-90.2144463,38.6402325,"2704 stoddard st, st. louis, mo 63106, usa"
"2225 Keokuk St, Saint Louis, MO 63118",-90.2260277,38.5843539,"2225 keokuk st, st. louis, mo 63118, usa"
"4619 S 39th St, Saint Louis, MO 63116",-90.2543214,38.5796139,"4619 s 39th st, st. louis, mo 63116, usa"
"4136 Fillmore St, Saint Louis, MO 63116",-90.2696519,38.5721161,"4136 fillmore st, st. louis, mo 63116, usa"
"10500 Lake June Rd #I03, Dallas, TX 75217",-96.6440403,32.7325322,"10500 lake june rd i03, dallas, tx 75217, usa"
"4502 Gaston Ave APT 318, Dallas, TX 75246",-96.772842,32.7967768,"4502 gaston ave #318, dallas, tx 75246, usa"
"2182 Aspen Dr, Dallas, TX 75227",-96.6605099,32.75006,"2182 aspen dr, dallas, tx 75227, usa"
"2174 Aspen Dr, Dallas, TX 75227",-96.6605793,32.7498611,"2174 aspen dr, dallas, tx 75227, usa"
"9447 Olde Towne Row, Dallas, TX 75227",-96.6592447,32.751702,"9447 olde towne row, dallas, tx 75227, usa"
"2131 Aspen Dr, Dallas, TX 75227",-96.6613999,32.7495285,"2131 aspen dr, dallas, tx 75227, usa"
"2157 Aspen Dr, Dallas, TX 75227",-96.661196,32.7498754,"2157 aspen dr, dallas, tx 75227, usa"
"2701 Goethals Rd N APT D6, Staten Island, NY 10303",-74.180132,40.6279239,"2701 goethals rd n d6, staten island, ny 10303, usa"
"4541 Lewis Pl, Saint Louis, MO 63113",-90.2521213,38.6545362,"4541 lewis pl, st. louis, mo 63113, usa"
"3655 Minnesota Ave, Saint Louis, MO 63118",-90.2358722,38.589319,"3655 minnesota ave, st. louis, mo 63118, usa"
"4129 Enright Ave, Saint Louis, MO 63108",-90.2425892,38.6469783,"4129 enright ave, st. louis, mo 63108, usa"
"2707 Gamble St, Saint Louis, MO 63106",-90.2145196,38.6414615,"2707 gamble st, st. louis, mo 63106, usa"
"1160 Colgate Avenue UNIT 1D, BRONX, NY 10472",-73.881623,40.8279037,"1160 colgate ave #1d, the bronx, ny 10472, usa"
"1415 E Grand Blvd, Saint Louis, MO 63107",-90.2056924,38.6724009,"1415 e grand blvd, st. louis, mo 63107, usa"
"6700 S South Shore Dr APT 23A, Chicago, IL 60649",-87.5671284,41.7732831,"6700 s south shore dr #23a, chicago, il 60649, usa"
"2415 N Oak Park Ave APT 2B, Chicago, IL 60707",-87.7947403,41.9242394,"2415 n oak park ave #2b, chicago, il 60707, usa"
"4116 Taft Ave, Saint Louis, MO 63116",-90.2630587,38.5853046,"4116 taft ave, st. louis, mo 63116, usa"
"6607 Vermont Ave, Saint Louis, MO 63111",-90.2546147,38.557794,"6607 vermont ave, st. louis, mo 63111, usa"
"2701 Goethals Rd N, Staten Island, NY 10303",-74.180132,40.6279239,"2701 goethals rd n, staten island, ny 10303, usa"
"5894 Wabada Ave, Saint Louis, MO 63112",-90.2803649,38.6763002,"5894 wabada ave, st. louis, mo 63112, usa"
"5100 Saint Georges Ave, Baltimore, MD 21212",-76.602165,39.3495066,"5100 st georges ave., baltimore, md 21212, usa"
"1974 La Fontaine Ave #1B, Bronx, NY 10457",-73.8936761,40.8470234,"1974 lafontaine ave #1b, the bronx, ny 10457, usa"
"941 Jerome Ave APT 8E, Bronx, NY 10452",-73.9279008,40.8305295,"941 jerome ave #8e, the bronx, ny 10452, usa"
"4614 Varrelmann Ave, Saint Louis, MO 63116",-90.2628661,38.5828345,"4614 varrelmann ave, st. louis, mo 63116, usa"
"3007 S Jefferson Ave, Saint Louis, MO 63118",-90.224495,38.599917,"3007 s jefferson ave, st. louis, mo 63118, usa"
"8532 Church Rd, Saint Louis, MO 63147",-90.2329085,38.7161887,"8532 church dr, st. louis, mo 63147, usa"
"5254 Maple Ave, Saint Louis, MO 63113",-90.2715228,38.6596537,"5254 maple ave, st. louis, mo 63113, usa"
"7626 Vermont Ave, Saint Louis, MO 63111",-90.2633293,38.5498102,"7626 vermont ave, st. louis, mo 63111, usa"
"2308 Fairfax Ave, Richmond, VA 23224",-77.4464651,37.5069575,"2308 fairfax ave, richmond, va 23224, usa"
"1331 Chambers Bellefontaine, Saint Louis, MO 63137",-90.224368,38.749451,"chambers @ bellefontaine eb, bellefontaine neighbors, mo 63137, usa"
"9805 Walnut St #110, Dallas, TX 75243",-96.7147551,32.9223922,"9805 walnut st #110, dallas, tx 75243, usa"
"3914 Bates St, Saint Louis, MO 63116",-90.2610829,38.5718536,"3914 bates st, st. louis, mo 63116, usa"
"1629 Chambers Bellefontaine, Saint Louis, MO 63136",-90.2741642,38.7496493,"1629 chambers rd, st. louis, mo 63136, usa"
"4122 W Kossuth Ave, Saint Louis, MO 63115",-90.2271594,38.670273,"4122 kossuth ave, st. louis, mo 63115, usa"
"4218 California Ave, Saint Louis, MO 63111",-90.2328395,38.5789203,"4218 california ave, st. louis, mo 63111, usa"
"5133 Dresden Ave, Saint Louis, MO 63116",-90.274898,38.5810028,"5133 dresden ave, st. louis, mo 63116, usa"
"6115 N Pointe Blvd, Saint Louis, MO 63147",-90.2523413,38.7128776,"6115 n pointe blvd, st. louis, mo 63147, usa"
"10213 N Ojus Dr, Tampa, FL 33617",-82.4073303,28.0423463,"10213 n ojus dr, tampa, fl 33617, usa"
"5000 S Cornell Ave APT 4A, Chicago, IL 60615",-87.586759,41.804342,"5000 s cornell ave #4a, chicago, il 60615, usa"
"3850 Marine Ave, Saint Louis, MO 63118",-90.2215561,38.5840116,"3850 marine ave, st. louis, mo 63118, usa"
"3841 Bates St, Saint Louis, MO 63116",-90.259492,38.5715238,"3841 bates st, st. louis, mo 63116, usa"
"5016 Alabama Ave, Saint Louis, MO 63111",-90.245586,38.5696158,"5016 alabama ave, st. louis, mo 63111, usa"
"4223 Grace Ave, Saint Louis, MO 63116",-90.2458885,38.580739,"4223 grace ave, st. louis, mo 63116, usa"
"3529 Michigan Ave, Saint Louis, MO 63118",-90.2365045,38.591952,"3529 michigan ave, st. louis, mo 63118, usa"
"3929 Sullivan Ave, Saint Louis, MO 63107",-90.2256937,38.6614709,"3929 sullivan ave, st. louis, mo 63107, usa"
"929 Shea Ave, Green Bay, WI 54303",-88.0239936,44.5304425,"929 shea ave, green bay, wi 54303, usa"
"7226 Virginia Ave, Saint Louis, MO 63111",-90.2589419,38.5521645,"7226 virginia ave, st. louis, mo 63111, usa"
"4611 Newport Ave, Saint Louis, MO 63116",-90.2614724,38.5822636,"4611 newport ave, st. louis, mo 63116, usa"
"4873 Bessie Ave, Saint Louis, MO 63115",-90.243625,38.6810973,"4873 bessie ave, st. louis, mo 63115, usa"
"4337 Bateman Ave, Dallas, TX 75216",-96.756573,32.7234907,"4337 bateman ave, dallas, tx 75216, usa"
"463 E 178th Street UNIT 1D, BRONX, NY 10457",-73.8978382,40.8486364,"463 e 178th st #1d, the bronx, ny 10457, usa"
"3824 Carondelet Blvd, Saint Louis, MO 63123",-90.2749071,38.5554409,"3824 carondelet blvd, st. louis, mo 63123, usa"
"6635 Idaho Ave, Saint Louis, MO 63111",-90.2568791,38.5582506,"6635 idaho ave, st. louis, mo 63111, usa"
"4740 Newport Ave, Saint Louis, MO 63116",-90.2630495,38.5798407,"4740 newport ave, st. louis, mo 63116, usa"
"6019 Minnesota Ave, Saint Louis, MO 63111",-90.2473641,38.5598297,"6019 minnesota ave, st. louis, mo 63111, usa"
"9829 Walnut St APT 110, Dallas, TX 75243",-96.7139905,32.9231477,"9829 walnut st #110, dallas, tx 75243, usa"
"4647 Varrelmann Ave, Saint Louis, MO 63116",-90.2639475,38.5823656,"4647 varrelmann ave, st. louis, mo 63116, usa"
"3521 Michigan Ave, Saint Louis, MO 63118",-90.2364587,38.5921878,"3521 michigan ave, st. louis, mo 63118, usa"
"1501 SW McAlister Ave, Topeka, KS 66604",-95.730702,39.0409781,"1501 sw mcalister ave, topeka, ks 66604, usa"
"501 W University Pkwy APT G3, Baltimore, MD 21210",-76.6250706,39.3365935,"501 w university pkwy g3, baltimore, md 21210, usa"
"8145 S Wood St, Chicago, IL 60620",-87.6678801,41.7452829,"8145 s wood st, chicago, il 60620, usa"
"5625 Harvest Hill Rd APT 2020, Dallas, TX 75230",-96.8108287,32.9224044,"5625 harvest hill apt 2020f, dallas, tx 75230, usa"
"12480 Abrams Rd APT 202, Dallas, TX 75243",-96.73096,32.9174288,"12480 abrams rd #202, dallas, tx 75243, usa"
"3022 Forest Ln #216, Dallas, TX 75234",-96.8736751,32.9096385,"3022 forest ln # b-216, dallas, tx 75234, usa"
"56 W 119th St APT 5H, New York, NY 10026",-73.947156,40.80323,"56 w 119th st #5h, new york, ny 10026, usa"
"85 Edgewater Park UNIT C, BRONX, NY 10465",-73.8110627,40.8224747,"85 edgewater park, the bronx, ny 10465, usa"
"5501 Tennessee Ave, Saint Louis, MO 63111",-90.2525247,38.5692422,"5501 tennessee ave, st. louis, mo 63111, usa"
"1515 Lafayette Ave UNIT 617, Saint Louis, MO 63104",-90.2088738,38.6135358,"1515 lafayette ave unit 617, st. louis, mo 63104, usa"
"3927 N 21st St, Saint Louis, MO 63107",-90.2056924,38.6625725,"3927 n 21st st, st. louis, mo 63107, usa"
"4346 Gertrude Ave, Saint Louis, MO 63116",-90.2703122,38.5776919,"4346 gertrude ave, st. louis, mo 63116, usa"
"4247 E Maffitt Ave, Saint Louis, MO 63113",-90.2355247,38.6610071,"4247 maffitt ave, st. louis, mo 63113, usa"
"3717 Alberta St, Saint Louis, MO 63116",-90.2484481,38.5858149,"3717 alberta st, st. louis, mo 63116, usa"
"2925 Matthews Ave UNIT 6H, Call Listing Agent, NY 10467",-73.862719,40.8685895,"2925 matthews ave #6h, the bronx, ny 10467, usa"
"1515 Lafayette Ave UNIT 502, Saint Louis, MO 63104",-90.2088738,38.6135358,"1515 lafayette ave unit 502, st. louis, mo 63104, usa"
"4837 Cedar Springs Rd APT 318, Dallas, TX 75219",-96.8215286,32.8195357,"4837 cedar springs rd # b-318, dallas, tx 75219, usa"
"6810 N Normandie Street, Spokane, WA 99208",-117.4135842,47.7198926,"6810 n normandie st, spokane, wa 99208, usa"
"3708 Neosho St, Saint Louis, MO 63116",-90.2508186,38.5769979,"3708 neosho st, st. louis, mo 63116, usa"
"1421 Granville Pl, Saint Louis, MO 63112",-90.2749622,38.666864,"1421 granville pl, st. louis, mo 63112, usa"
"9241 S Blackstone Ave, Chicago, IL 60619",-87.5876778,41.7265288,"9241 s blackstone ave, chicago, il 60619, usa"
"9809 Walnut St #208, Dallas, TX 75243",-96.7141118,32.9223681,"9809 walnut st #208, dallas, tx 75243, usa"
"4300 N Lamont St APT 271, Las Vegas, NV 89115",-115.0654237,36.2392999,"4300 n lamont st apt 271, las vegas, nv 89115, usa"
"301 Dover St, Saint Louis, MO 63111",-90.2451278,38.5615572,"301 dover st, st. louis, mo 63111, usa"
"3131 SW Dorr St, Topeka, KS 66604",-95.7168406,39.0483133,"3131 sw dorr st, topeka, ks 66604, usa"
"727 Bond St, Green Bay, WI 54303",-88.0222641,44.5245727,"727 bond st, green bay, wi 54303, usa"
"8110 Skillman St #2057, Dallas, TX 75231",-96.7279911,32.8903733,"8110 skillman st #2057, dallas, tx 75231, usa"
"1712 Jerome St, Dallas, TX 75223",-96.7452385,32.7873977,"1712 jerome st, dallas, tx 75223, usa"
"3806 Pine St, Dallas, TX 75210",-96.7471733,32.7688591,"3806 pine st, dallas, tx 75210, usa"
"4804 Joseph Wiley St, Dallas, TX 75210",-96.739139,32.774997,"4804 joseph wiley st, dallas, tx 75210, usa"
"521 S Maryland Pkwy #C17, Las Vegas, NV 89101",-115.1358788,36.1600282,"521 s maryland pkwy c17, las vegas, nv 89101, usa"
"47 Vera St APT D, Staten Island, NY 10305",-74.0976036,40.5848524,"47 vera st, staten island, ny 10305, usa"
"3516 E Richmond Rd #U16, Richmond, VA 23223",-77.3951153,37.5316022,"3516 e richmond rd u16, richmond, va 23223, usa"
"3505 Decatur St, Richmond, VA 23224",-77.4673626,37.5049893,"3505 decatur st, richmond, va 23224, usa"
"3516 E Richmond Rd #U19, Richmond, VA 23223",-77.3951153,37.5316022,"3516 e richmond rd u19, richmond, va 23223, usa"
"221 E Rockwood Blvd APT 308, Spokane, WA 99202",-117.4071299,47.6470188,"221 e rockwood blvd #308, spokane, wa 99202, usa"
"2222 Sidney St, Saint Louis, MO 63104",-90.22116,38.604326,"2222 sidney st, st. louis, mo 63104, usa"
"2844 Burd Ave, Saint Louis, MO 63120",-90.2685514,38.6770649,"2844 burd ave, st. louis, mo 63120, usa"
"915 Hornsby Ave, Saint Louis, MO 63147",-90.232473,38.7188932,"915 hornsby ave, st. louis, mo 63147, usa"
"5015 Fendler Pl, Saint Louis, MO 63116",-90.2597121,38.5770596,"5015 fendler pl, st. louis, mo 63116, usa"
"3736 Oregon Ave, Saint Louis, MO 63118",-90.2323264,38.5875323,"3736 oregon ave, st. louis, mo 63118, usa"
"3225 Itaska St, Saint Louis, MO 63111",-90.2425892,38.5717239,"3225 itaska st, st. louis, mo 63111, usa"
"5501 S Broadway, Saint Louis, MO 63111",-90.2417094,38.5628256,"5501 s broadway, st. louis, mo 63111, usa"
"726 W 6th Ave #102, Spokane, WA 99204",-117.4231795,47.6505713,"726 w 6th ave #102, spokane, wa 99204, usa"
"6614 Macklind Ave, Saint Louis, MO 63109",-90.2875067,38.5723151,"6614 macklind ave, st. louis, mo 63109, usa"
"2305 Blair Ave, Saint Louis, MO 63106",-90.1971603,38.6471453,"2305 blair ave, st. louis, mo 63106, usa"
"906 N Warwick Ave, Baltimore, MD 21216",-76.6568156,39.2990857,"906 n warwick ave, baltimore, md 21216, usa"
"850 N Dewitt Pl APT 22I, Chicago, IL 60611",-87.620759,41.8982232,"850 n dewitt pl #22i, chicago, il 60611, usa"
"2849 S 18th St, Saint Louis, MO 63118",-90.216269,38.5995591,"2849 s 18th st, st. louis, mo 63118, usa"
"3863 Neosho St, Saint Louis, MO 63116",-90.254248,38.579163,"3863 neosho st, st. louis, mo 63116, usa"
"2020 Washington Ave UNIT 203, Saint Louis, MO 63103",-90.2080156,38.6339774,"2020 washington ave unit 203, st. louis, mo 63103, usa"
"426 Bowen St, Saint Louis, MO 63111",-90.2501414,38.5598546,"426 bowen st, st. louis, mo 63111, usa"
"4496 Maryland Ave APT B, Saint Louis, MO 63108",-90.2572733,38.6435674,"4496 maryland ave b, st. louis, mo 63108, usa"
"704 S Highland Ave, Baltimore, MD 21224",-76.5690741,39.2840693,"704 s highland ave, baltimore, md 21224, usa"
"7844 S Trumbull Ave, Chicago, IL 60652",-87.7087753,41.7502226,"7844 s trumbull ave, chicago, il 60652, usa"
"1304 Day St, Green Bay, WI 54302",-87.9919433,44.5153254,"1304 day st, green bay, wi 54302, usa"
"312 N Patton Ave APT 101, Dallas, TX 75203",-96.8200269,32.7497434,"312 n patton ave apt 101, dallas, tx 75203, usa"
"3045 Park Ln APT 1032, Dallas, TX 75220",-96.8754554,32.8764251,"3045 park ln #1032, dallas, tx 75220, usa"
"2627 Douglas Ave APT 211, Dallas, TX 75219",-96.8175926,32.8092171,"2627 douglas ave apt 211, dallas, tx 75219, usa"
"9829 Walnut St APT 206, Dallas, TX 75243",-96.7138809,32.923189,"9829 walnut st #206, dallas, tx 75243, usa"
"10572 High Hollows Dr APT 160, Dallas, TX 75230",-96.7736059,32.8894902,"10572 high hollows dr #160, dallas, tx 75230, usa"
"7340 Skillman St APT 1209, Dallas, TX 75231",-96.733485,32.8828865,"7340 skillman st #1209, dallas, tx 75231, usa"
"5198 Garden Ln APT D, Las Vegas, NV 89119",-115.1372453,36.095258,"5198 garden ln d, las vegas, nv 89119, usa"
"3119 Bailey Avenue UNIT 5H, BRONX, NY 10463",-73.9022751,40.87871,"3119 bailey ave #5h, the bronx, ny 10463, usa"
"72-81 113th St #WG7, Forest Hills, NY 11375",-73.835723,40.719961,"72-81 113th st, queens, ny 11375, usa"
"3207 Palm Pl, Saint Louis, MO 63107",-90.2156904,38.6596453,"3207 palm pl, st. louis, mo 63107, usa"
"1501 Locust St APT 1102, Saint Louis, MO 63103",-90.2012644,38.6316642,"1501 locust st apt 1102, st. louis, mo 63103, usa"
"7906 Kingwood St, Saint Louis, MO 63123",-90.3147248,38.5663852,"7906 kingwood st, st. louis, mo 63123, usa"
"4346 S Compton Ave, Saint Louis, MO 63111",-90.2402065,38.5772241,"4346 s compton ave, st. louis, mo 63111, usa"
"5333 Goodfellow Blvd, Saint Louis, MO 63136",-90.2602255,38.7063533,"5333 goodfellow blvd, st. louis, mo 63136, usa"
"2532 SW 23rd St, Topeka, KS 66611",-95.7107952,39.0268138,"2532 sw 23rd st, topeka, ks 66611, usa"
"9601 Forest Ln APT 1416, Dallas, TX 75243",-96.7267409,32.9096693,"9601 forest ln apt 1416n, dallas, tx 75243, usa"
"5936 Oakherst Pl, Saint Louis, MO 63112",-90.288952,38.6668201,"5936 oakherst pl, st. louis, mo 63112, usa"
"4600 Tennessee Ave, Saint Louis, MO 63111",-90.2462918,38.5760223,"4600 tennessee ave, st. louis, mo 63111, usa"
"6050 Melody Ln APT 239, Dallas, TX 75231",-96.7602772,32.8672056,"6050 melody ln #239, dallas, tx 75231, usa"
"112-25 34th Ave #3A, Corona, NY 11368",-73.8562984,40.757422,"112-25 34th ave #3a, queens, ny 11368, usa"
"144-55 Melbourne Ave #3B, Flushing, NY 11367",-73.8232512,40.734848,"144-55 melbourne ave #3b, queens, ny 11367, usa"
"1975 83rd St APT C10, Brooklyn, NY 11214",-73.9969053,40.606773,"1975 83rd st apt c10, brooklyn, ny 11214, usa"
"645 Barretto St APT 5E, Bronx, NY 10474",-73.8893899,40.8134849,"645 barretto st #5e, the bronx, ny 10474, usa"
"5621 Netherland Ave APT 3B, Bronx, NY 10471",-73.9065719,40.9049984,"5621 netherland ave #3b, the bronx, ny 10471, usa"
"1170 Ocean Pkwy APT 7A, Brooklyn, NY 11230",-73.9704227,40.6201214,"1170 ocean pkwy #7a, brooklyn, ny 11230, usa"
"7722 Minnesota Ave, Saint Louis, MO 63111",-90.2610729,38.5473363,"7722 minnesota ave, st. louis, mo 63111, usa"
"3957 Eichelberger St, Saint Louis, MO 63116",-90.2607756,38.5749248,"3957 eichelberger st, st. louis, mo 63116, usa"
"1026 E Walnut St, Green Bay, WI 54301",-88.0039518,44.5097579,"1026 e walnut st, green bay, wi 54301, usa"
"1543 Cedar St, Green Bay, WI 54302",-87.9856701,44.5094747,"1543 cedar st, green bay, wi 54302, usa"
"6541 Southwest Ave, Saint Louis, MO 63139",-90.2996335,38.6125912,"6541 southwest ave, st. louis, mo 63139, usa"
"4412 Wallace St, Saint Louis, MO 63116",-90.2701881,38.5830181,"4412 wallace st, st. louis, mo 63116, usa"
"4532 Varrelmann Ave, Saint Louis, MO 63116",-90.2617658,38.5841901,"4532 varrelmann ave, st. louis, mo 63116, usa"
"8905 Goodfellow Blvd, Saint Louis, MO 63147",-90.2458518,38.720871,"8905 goodfellow blvd, st. louis, mo 63147, usa"
"9696 Walnut St #1308, Dallas, TX 75243",-96.7216081,32.9228662,"9696 walnut st #1308, dallas, tx 75243, usa"
"1898 Longfellow Ave #D2, Bronx, NY 10460",-73.8821973,40.8387931,"1898 longfellow ave d2, the bronx, ny 10460, usa"
"3016 Miami St, Saint Louis, MO 63118",-90.2348918,38.5906022,"3016 miami st, st. louis, mo 63118, usa"
"1177 SW Garfield Ave, Topeka, KS 66604",-95.6982438,39.0467371,"1177 sw garfield ave, topeka, ks 66604, usa"
"6050 Melody Ln #F-230, Dallas, TX 75231",-96.7606455,32.8676962,"6050 melody ln f 230, dallas, tx 75231, usa"
"3551 S Spring Ave, Saint Louis, MO 63116",-90.2479782,38.5927483,"3551 s spring ave, st. louis, mo 63116, usa"
"950 Hoe Avenue UNIT 2A, BRONX, NY 10459",-73.8900397,40.8224272,"950 hoe ave #2a, the bronx, ny 10459, usa"
"3121 Park Ln APT 1147, Dallas, TX 75220",-96.8735816,32.8764297,"3121 park ln #1147, dallas, tx 75220, usa"
"4764 Beacon Ave, Saint Louis, MO 63120",-90.2550548,38.6925297,"4764 beacon ave, st. louis, mo 63120, usa"
"719 E 105th Pl, Chicago, IL 60628",-87.6055427,41.7026751,"719 e 105th pl, chicago, il 60628, usa"
"223 North Baird St, Green Bay, WI 54301",-87.9941617,44.5086301,"223 n baird st, green bay, wi 54301, usa"
"4873 Oldenburg Ave, Saint Louis, MO 63123",-90.2971923,38.5611602,"4873 oldenburg ave, st. louis, mo 63123, usa"
"4300 N Lamont St APT 240, Las Vegas, NV 89115",-115.0654486,36.2396973,"4300 n lamont st apt 240, las vegas, nv 89115, usa"
"944 Howard St, Green Bay, WI 54303",-88.0336912,44.5192875,"944 howard st, green bay, wi 54303, usa"
"1852 Harold St, Green Bay, WI 54302",-87.9759334,44.5160187,"1852 harold st, green bay, wi 54302, usa"
"3121 Park Ln #1107, Dallas, TX 75220",-96.8735816,32.8764297,"3121 park ln #1107, dallas, tx 75220, usa"
"1239 Whitaker Ave, Dallas, TX 75216",-96.808411,32.7342083,"1239 whitaker ave, dallas, tx 75216, usa"
"6108 Abrams Rd APT 121, Dallas, TX 75231",-96.7466117,32.8584765,"6108 abrams rd #121, dallas, tx 75231, usa"
"1438 S Denley Dr, Dallas, TX 75216",-96.8052299,32.7299907,"1438 s denley dr, dallas, tx 75216, usa"
"2925 Matthews Ave APT 6J, Bronx, NY 10467",-73.862719,40.8685895,"2925 matthews ave #6j, the bronx, ny 10467, usa"
